日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
2025/03/31,臺股期貨,外資及陸資,89257,376307053,83367,351584927,5890,24722126,18157,75404957,47470,197094951,-29313,-121689994
2025/04/01,臺股期貨,自營商,10622,44676753,10747,45274276,-125,-597523,4499,19049290,5726,24251224,-1227,-5201934
2025/04/01,臺股期貨,投信,1056,4477994,15,63567,1041,4414427,37940,160766956,7734,32772052,30206,127994904
2025/04/01,臺股期貨,外資及陸資,76794,322581800,77079,323647617,-285,-1065817,17363,73576004,46748,198045297,-29385,-124469293
2025/04/02,臺股期貨,自營商,9844,41844180,10230,43490052,-386,-1645872,4980,21198873,6571,27976002,-1591,-6777129
2025/04/02,臺股期貨,投信,29,123343,435,1852326,-406,-1728983,37531,159852035,7731,32927875,29800,126924160
2025/04/02,臺股期貨,外資及陸資,69877,296959911,66429,282297216,3448,14662695,19514,83117028,43799,186507788,-24285,-103390760
2025/04/07,臺股期貨,自營商,3754,15669647,4036,16757335,-282,-1087689,4603,17633143,6455,24733459,-1852,-7100316
2025/04/07,臺股期貨,投信,0,0,0,0,0,0,37531,143871335,7731,29636015,29800,114235320
2025/04/07,臺股期貨,外資及陸資,45852,195276895,46277,197490415,-425,-2213520,18576,71212423,43727,167586907,-25151,-96374484
2025/04/08,臺股期貨,自營商,23510,85929223,20747,75749095,2763,10180128,5590,20287997,4658,16907756,932,3380241
2025/04/08,臺股期貨,投信,2677,9789012,4821,17342986,-2144,-7553973,38117,138509483,10461,38013182,27656,100496301
2025/04/08,臺股期貨,外資及陸資,207161,755307972,211985,773798916,-4824,-18490944,18277,66411195,48354,175642777,-30077,-109231582
2025/04/09,臺股期貨,自營商,24998,89406894,23271,83049493,1727,6357401,6784,23291087,4426,15196079,2358,8095008
2025/04/09,臺股期貨,投信,818,2831949,1149,4031307,-331,-1199358,38173,131192954,10848,37282403,27325,93910551
2025/04/09,臺股期貨,外資及陸資,192271,693750300,190001,686101810,2270,7648490,19331,66435972,47202,162167189,-27871,-95731217
2025/04/10,臺股期貨,自營商,8439,30484558,9804,35314410,-1365,-4829852,6539,24698816,5543,20917661,996,3781155
2025/04/10,臺股期貨,投信,0,0,20,75596,-20,-75596,38153,144233601,10848,41009776,27305,103223825
2025/04/10,臺股期貨,外資及陸資,112967,397206739,109379,384281718,3588,12925020,23058,87138800,45708,172730236,-22650,-85591436
2025/04/11,臺股期貨,自營商,17100,65356996,19592,74945771,-2492,-9588775,5202,20298290,6679,26053401,-1477,-5755111
2025/04/11,臺股期貨,投信,6911,26691898,1585,6160376,5326,20531522,40309,157545388,7678,30010231,32631,127535157
2025/04/11,臺股期貨,外資及陸資,175483,668797728,178095,678887405,-2612,-10089676,24440,95466604,47988,187453981,-23548,-91987377
2025/04/14,臺股期貨,自營商,17810,69762163,17488,68583232,322,1178931,6752,26289113,7715,30024101,-963,-3734988
2025/04/14,臺股期貨,投信,21871,85596204,21569,84508106,302,1088098,41504,161760255,8571,33401245,32933,128359010
2025/04/14,臺股期貨,外資及陸資,158101,618066909,158328,618800810,-227,-733902,22815,88875634,46698,181899308,-23883,-93023674
2025/04/15,臺股期貨,自營商,12944,50906053,13671,53758561,-727,-2852507,6706,26508255,8264,32654660,-1558,-6146405
2025/04/15,臺股期貨,投信,25194,99482673,24448,96622412,746,2860261,42950,169898527,9271,36674444,33679,133224083
2025/04/15,臺股期貨,外資及陸資,97411,382492149,96132,377385051,1279,5107098,27727,109680698,50125,198214119,-22398,-88533421
2025/04/16,臺股期貨,自營商,15112,59159071,13946,54630408,1166,4528663,4663,18017076,3492,13472452,1171,4544624
2025/04/16,臺股期貨,投信,4517,17545196,4801,18663940,-284,-1118744,44921,173835286,11518,44572356,33403,129262930
2025/04/16,臺股期貨,外資及陸資,67741,265834782,68713,269742976,-972,-3908194,16129,62381031,44854,173497888,-28725,-111116857
2025/04/17,臺股期貨,自營商,7740,29825947,7914,30506027,-174,-680080,4595,17769370,3586,13847190,1009,3922180
2025/04/17,臺股期貨,投信,1213,4696232,61,235014,1152,4461219,46079,178482399,11524,44637062,34555,133845337
2025/04/17,臺股期貨,外資及陸資,79173,305259630,80259,309468248,-1086,-4208618,15129,58563043,44999,174217815,-29870,-115654772
2025/04/18,臺股期貨,自營商,5873,22771935,5868,22775021,5,-3087,4484,17308699,3475,13392906,1009,3915793
2025/04/18,臺股期貨,投信,154,595301,153,591338,1,3963,46229,178758297,11673,45137156,34556,133621141
2025/04/18,臺股期貨,外資及陸資,61305,237833716,60459,234481807,846,3351909,16261,62840005,45323,175172945,-29062,-112332940
2025/04/21,臺股期貨,自營商,4199,16077657,4623,17707306,-424,-1629650,4583,17475606,4009,15270282,574,2205324
2025/04/21,臺股期貨,投信,126,481026,816,3113747,-690,-2632721,45876,175237145,12010,45875798,33866,129361347
2025/04/21,臺股期貨,外資及陸資,33902,129829234,31353,120071635,2549,9757599,18650,71201495,45220,172648621,-26570,-101447126
2025/04/22,臺股期貨,自營商,7245,27377758,6627,25063868,618,2313890,5090,19107890,3816,14305389,1274,4802501
2025/04/22,臺股期貨,投信,684,2576699,4331,16294217,-3647,-13717518,41910,157606746,11691,43965175,30219,113641571
2025/04/22,臺股期貨,外資及陸資,58570,221484070,58004,219406843,566,2077227,20010,75209373,47141,177187768,-27131,-101978395
2025/04/23,臺股期貨,自營商,9013,34772727,9801,37814509,-788,-3041781,5169,20178015,4618,18015827,551,2162188
2025/04/23,臺股期貨,投信,3004,11750108,107,418002,2897,11332106,43496,170138954,10380,40602408,33116,129536546
2025/04/23,臺股期貨,外資及陸資,66333,254953937,67051,257900456,-718,-2946519,21290,83232340,49035,191696784,-27745,-108464444
2025/04/24,臺股期貨,自營商,6502,25447778,6330,24785480,172,662298,4998,19415050,4306,16714657,692,2700393
2025/04/24,臺股期貨,投信,835,3254340,678,2639226,157,615114,43225,168231700,9952,38733184,33273,129498516
2025/04/24,臺股期貨,外資及陸資,70216,275323389,69752,273480909,464,1842480,18921,73597799,46279,180014354,-27358,-106416555
2025/04/25,臺股期貨,自營商,6007,23811592,6851,27134766,-844,-3323174,4995,19812056,5129,20338507,-134,-526451
2025/04/25,臺股期貨,投信,1807,7188442,936,3721007,871,3467435,42775,170013515,8631,34304773,34144,135708742
2025/04/25,臺股期貨,外資及陸資,64632,255758407,63235,250258952,1397,5499455,20681,82154352,44379,176280975,-23698,-94126623
2025/04/28,臺股期貨,自營商,4946,19730971,4557,18178140,389,1552831,5153,20533579,4890,19479610,263,1053969
2025/04/28,臺股期貨,投信,488,1950386,626,2500170,-138,-549784,42526,169806318,8520,34020360,34006,135785958
2025/04/28,臺股期貨,外資及陸資,51909,206856448,52981,211161177,-1072,-4304728,19042,75989564,43812,174832838,-24770,-98843274
2025/04/29,臺股期貨,自營商,5831,23395971,5566,22323819,265,1072152,5481,22049939,4952,19914604,529,2135335
2025/04/29,臺股期貨,投信,533,2148274,103,414068,430,1734206,42764,172381684,8328,33570014,34436,138811670
2025/04/29,臺股期貨,外資及陸資,49437,198147086,50033,200533215,-596,-2386129,19183,77280368,44549,179468356,-25366,-102187988
2025/04/30,臺股期貨,自營商,6278,25295652,7142,28779700,-864,-3484048,4941,19872136,5224,21009195,-283,-1137059
2025/04/30,臺股期貨,投信,237,954949,307,1237446,-70,-282498,42969,173199445,8603,34676814,34366,138522631
2025/04/30,臺股期貨,外資及陸資,49837,200826849,47287,190554329,2550,10272521,18881,76058189,41611,167615118,-22730,-91556929
2025/05/02,臺股期貨,自營商,5643,23054982,6965,28472181,-1322,-5417199,4977,20531753,6582,27167585,-1605,-6635832
2025/05/02,臺股期貨,投信,1144,4732978,154,635386,990,4097592,43453,179738989,8097,33492233,35356,146246756
2025/05/02,臺股期貨,外資及陸資,65387,265866366,65720,267258706,-333,-1392341,20118,83162014,43031,177869167,-22913,-94707153
2025/05/05,臺股期貨,自營商,11156,45718331,9877,40524464,1279,5193867,5599,22802620,5938,24194185,-339,-1391565
2025/05/05,臺股期貨,投信,1641,6710160,1162,4741632,479,1968528,44767,182855288,8932,36483419,35835,146371869
2025/05/05,臺股期貨,外資及陸資,74275,305510359,77474,318606710,-3199,-13096350,17950,73260981,44109,180017517,-26159,-106756536
2025/05/06,臺股期貨,自營商,8777,35685666,7539,30645661,1238,5040005,6549,26560996,5607,22746292,942,3814704
2025/05/06,臺股期貨,投信,1386,5642257,832,3386617,554,2255639,45993,187145517,9604,39078259,36389,148067258
2025/05/06,臺股期貨,外資及陸資,62315,253392940,65502,266371348,-3187,-12978408,18527,75319728,49684,201979887,-31157,-126660159
2025/05/07,臺股期貨,自營商,8532,34738871,8586,34960541,-54,-221670,6160,25013475,5266,21390936,894,3622539
2025/05/07,臺股期貨,投信,1201,4897798,1177,4794451,24,103348,47116,192016546,10703,43618296,36413,148398250
2025/05/07,臺股期貨,外資及陸資,65157,265062126,64643,263037623,514,2024503,19556,79630943,50199,204387125,-30643,-124756182
2025/05/08,臺股期貨,自營商,6931,28444664,7844,32205768,-913,-3761104,6370,26115997,6398,26256059,-28,-140062
2025/05/08,臺股期貨,投信,1309,5387999,29,119175,1280,5268824,48222,198462161,10529,43332246,37693,155129915
2025/05/08,臺股期貨,外資及陸資,65519,268552519,64978,266329865,541,2222655,21531,88542523,51551,211957835,-30020,-123415312
2025/05/09,臺股期貨,自營商,6652,27512457,7574,31388848,-922,-3876391,6757,28058947,7725,32130483,-968,-4071536
2025/05/09,臺股期貨,投信,1489,6197558,10,41683,1479,6155874,49093,204668427,9921,41359779,39172,163308648
2025/05/09,臺股期貨,外資及陸資,59249,245230981,62568,258914057,-3319,-13683076,20668,86096228,53939,224658683,-33271,-138562455
2025/05/12,臺股期貨,自營商,6119,25665325,6203,26058906,-84,-393581,6867,28808191,7947,33412702,-1080,-4604511
2025/05/12,臺股期貨,投信,1996,8408102,319,1343499,1677,7064603,50802,214109349,9953,41947002,40849,172162347
2025/05/12,臺股期貨,外資及陸資,46068,193032557,49471,207354163,-3403,-14321607,20937,88164083,57684,242851806,-36747,-154687723
2025/05/13,臺股期貨,自營商,8121,34711256,9964,42576850,-1843,-7865594,6164,26197076,9116,38848602,-2952,-12651526
2025/05/13,臺股期貨,投信,1444,6166302,50,213453,1394,5952849,51991,222051825,9748,41633398,42243,180418427
2025/05/13,臺股期貨,外資及陸資,60508,258747030,60265,257712822,243,1034209,19749,84266526,56262,240020758,-36513,-155754232
2025/05/14,臺股期貨,自營商,9889,42800647,10625,45914073,-736,-3113426,5423,23503573,9123,39642593,-3700,-16139020
2025/05/14,臺股期貨,投信,1130,4911290,185,800591,945,4110699,52736,229627809,9548,41573636,43188,188054173
2025/05/14,臺股期貨,外資及陸資,52767,228027381,52756,228008471,11,18910,20967,91207122,57250,248998805,-36283,-157791683
2025/05/15,臺股期貨,自營商,5335,23199735,4945,21490318,390,1709417,4779,20644226,8106,35089552,-3327,-14445326
2025/05/15,臺股期貨,投信,840,3633857,972,4221229,-132,-587371,52652,228435743,9596,41635109,43056,186800634
2025/05/15,臺股期貨,外資及陸資,44352,193127178,45218,196898331,-866,-3771154,20419,88501311,57627,249751343,-37208,-161250032
2025/05/16,臺股期貨,自營商,6446,28041192,6288,27357105,158,684087,4644,20173616,7808,33987119,-3164,-13813503
2025/05/16,臺股期貨,投信,4724,20493332,4730,20637511,-6,-144179,52834,230464222,9784,42700122,43050,187764100
2025/05/16,臺股期貨,外資及陸資,50540,219863769,50548,219812366,-8,51404,20970,91367562,58177,253474781,-37207,-162107219
2025/05/19,臺股期貨,自營商,10776,46588988,10401,44922765,375,1666223,4797,20571757,7617,32707741,-2820,-12135984
2025/05/19,臺股期貨,投信,30006,129059769,30597,132021728,-591,-2961959,52569,225823923,10110,43446351,42459,182377572
2025/05/19,臺股期貨,外資及陸資,87647,379210048,88069,380698341,-422,-1488293,23408,100526568,61121,262335289,-37713,-161808721
2025/05/20,臺股期貨,自營商,10032,43311901,9978,43048249,54,263652,4254,18235171,7068,30340446,-2814,-12105275
2025/05/20,臺股期貨,投信,26936,115816173,26187,112887599,749,2928573,53323,228860942,10115,43411792,43208,185449150
2025/05/20,臺股期貨,外資及陸資,79159,341645533,79310,342087307,-151,-441774,31993,137474771,69837,299740627,-37844,-162265856
2025/05/21,臺股期貨,自營商,10978,47528281,12411,53746243,-1433,-6217963,2812,12147623,4283,18519036,-1471,-6371413
2025/05/21,臺股期貨,投信,2385,10334914,1507,6535572,878,3799342,55130,239076758,11031,47837035,44099,191239723
2025/05/21,臺股期貨,外資及陸資,50667,219149915,48364,209209382,2303,9940533,21562,93452316,60408,261816238,-38846,-168363922
2025/05/22,臺股期貨,自營商,5885,25309848,5360,23042708,525,2267140,3741,16039447,4706,20176397,-965,-4136950
2025/05/22,臺股期貨,投信,419,1801494,1396,5999806,-977,-4198312,54661,235031368,11539,49615392,43122,185415976
2025/05/22,臺股期貨,外資及陸資,44974,193645684,46640,200838111,-1666,-7192427,22266,95681198,62922,270391278,-40656,-174710080
2025/05/23,臺股期貨,自營商,5671,24350925,5354,22992054,317,1358871,4111,17600436,4769,20412533,-658,-2812097
2025/05/23,臺股期貨,投信,68,291989,963,4126439,-895,-3834450,53893,231373428,11666,50084471,42227,181288957
2025/05/23,臺股期貨,外資及陸資,44531,191311497,44044,189241009,487,2070488,21597,92661534,61714,264787001,-40117,-172125467
2025/05/26,臺股期貨,自營商,8644,36881247,6530,27869821,2114,9011426,5784,24667484,4202,17906682,1582,6760802
2025/05/26,臺股期貨,投信,972,4157589,1390,5947705,-418,-1790115,54270,232069374,12461,53285728,41809,178783646
2025/05/26,臺股期貨,外資及陸資,62662,267277431,64276,274246893,-1614,-6969461,22250,95080116,64007,273497906,-41757,-178417790
2025/05/27,臺股期貨,自營商,6882,29227033,5646,24009801,1236,5217232,7182,30406813,4329,18318069,2853,12088744
2025/05/27,臺股期貨,投信,442,1875469,1357,5753858,-915,-3878389,54182,229959244,13288,56396930,40894,173562314
2025/05/27,臺股期貨,外資及陸資,35381,150539227,36963,157238159,-1582,-6698931,22307,94611274,65814,279080703,-43507,-184469429
2025/05/28,臺股期貨,自營商,7630,32501116,7923,33767993,-293,-1266878,7170,30393755,4595,19475102,2575,10918653
2025/05/28,臺股期貨,投信,747,3174657,545,2313826,202,860830,54393,231170250,13297,56512250,41096,174658000
2025/05/28,臺股期貨,外資及陸資,49030,209002774,47712,203341870,1318,5660903,22262,94549116,65466,277962676,-43204,-183413560
2025/05/29,臺股期貨,自營商,6680,28523627,6052,25864815,628,2658812,7570,32189452,4371,18581043,3199,13608409
2025/05/29,臺股期貨,投信,386,1646007,1662,7094147,-1276,-5448140,53104,226403594,13284,56635006,39820,169768588
2025/05/29,臺股期貨,外資及陸資,51810,221200208,55491,236895558,-3681,-15695350,21510,91641038,68524,291870935,-47014,-200229897
2025/06/02,臺股期貨,自營商,8570,35855350,7981,33401746,589,2453604,8751,36433579,4959,20636424,3792,15797155
2025/06/02,臺股期貨,投信,648,2704262,2748,11462950,-2100,-8758688,51504,214977696,13784,57534416,37720,157443280
2025/06/02,臺股期貨,外資及陸資,62369,261801627,59801,251004624,2568,10797003,21144,88188408,66537,277438109,-45393,-189249701
2025/06/03,臺股期貨,自營商,6646,27935866,7854,33056887,-1208,-5121021,7268,30389742,4584,19174266,2684,11215476
2025/06/03,臺股期貨,投信,754,3163555,2009,8436427,-1255,-5272872,50113,210214012,13648,57250630,36465,152963382
2025/06/03,臺股期貨,外資及陸資,52778,221855977,47065,197817407,5713,24038570,22652,94952162,62122,260295792,-39470,-165343630
2025/06/04,臺股期貨,自營商,7552,32242864,8152,34788856,-600,-2545992,6770,28973877,4699,20132595,2071,8841282
2025/06/04,臺股期貨,投信,1854,7967935,326,1401335,1528,6566599,51121,219605592,13128,56395262,37993,163210330
2025/06/04,臺股期貨,外資及陸資,46139,196800554,45456,193906586,683,2893968,25042,107507715,62207,266934142,-37165,-159426427
2025/06/05,臺股期貨,自營商,4744,20431702,5065,21828981,-321,-1397278,6776,29096374,5074,21816027,1702,7280347
2025/06/05,臺股期貨,投信,1508,6498403,109,470076,1399,6028327,52445,226079906,13053,56268872,39392,169811034
2025/06/05,臺股期貨,外資及陸資,37841,163125352,37740,162663745,101,461607,23708,102129449,60806,261803203,-37098,-159673754
2025/06/06,臺股期貨,自營商,4566,19700214,4375,18879226,191,820988,6896,29631211,5027,21623771,1869,8007440
2025/06/06,臺股期貨,投信,12,51723,1318,5685742,-1306,-5634019,51296,221249907,13210,56977372,38086,164272535
2025/06/06,臺股期貨,外資及陸資,44960,194255125,46323,200124706,-1363,-5869581,22585,97341159,61126,263322692,-38541,-165981533
2025/06/09,臺股期貨,自營商,4781,20715894,4514,19562586,267,1153307,6919,29940349,4841,20970249,2078,8970100
2025/06/09,臺股期貨,投信,567,2462312,323,1402256,244,1060056,51335,222988973,13005,56491119,38330,166497854
2025/06/09,臺股期貨,外資及陸資,35637,154480771,35647,154505304,-10,-24533,22939,99562103,61526,266904090,-38587,-167341987
2025/06/10,臺股期貨,自營商,7504,33059229,9695,42718244,-2191,-9659015,5523,24291316,5643,24899710,-120,-608394
2025/06/10,臺股期貨,投信,1327,5870841,211,931054,1116,4939787,52188,230837962,12742,56359071,39446,174478891
2025/06/10,臺股期貨,外資及陸資,48193,212091519,46806,206079623,1387,6011896,25901,114468046,63032,278410861,-37131,-163942815
2025/06/11,臺股期貨,自營商,6842,30441285,6899,30684646,-57,-243362,5286,23502464,5468,24373737,-182,-871273
2025/06/11,臺股期貨,投信,1532,6816996,1454,6490186,78,326810,51944,232103367,12420,55500241,39524,176603126
2025/06/11,臺股期貨,外資及陸資,45978,204543963,44658,198634215,1320,5909748,25829,115279451,61559,274650615,-35730,-159371164
2025/06/12,臺股期貨,自營商,6751,30007494,6073,27038130,678,2969364,6345,28062615,5788,25693054,557,2369561
2025/06/12,臺股期貨,投信,1768,7837093,1310,5825790,458,2011303,52263,232546328,12281,54655359,39982,177890969
2025/06/12,臺股期貨,外資及陸資,43496,194163330,46583,207821222,-3087,-13657891,22900,101767866,61876,274805963,-38976,-173038097
2025/06/13,臺股期貨,自營商,14613,64130480,11620,51089894,2993,13040586,8415,36614210,4961,21684729,3454,14929481
2025/06/13,臺股期貨,投信,3814,16557596,4437,19524483,-623,-2966887,52445,229829867,13086,57413851,39359,172416016
2025/06/13,臺股期貨,外資及陸資,73260,322936499,76166,335257052,-2906,-12320552,23361,102158326,65361,285577552,-42000,-183419226
2025/06/16,臺股期貨,自營商,13817,60361426,13468,58928725,349,1432702,8483,36940051,4508,19739830,3975,17200221
2025/06/16,臺股期貨,投信,30759,133491417,33328,145980393,-2569,-12488976,50018,218414531,13228,57855787,36790,160558744
2025/06/16,臺股期貨,外資及陸資,95679,419400771,94737,413962511,942,5438260,23505,102591812,64541,281181648,-41036,-178589836
2025/06/17,臺股期貨,自營商,13524,59532941,12476,54947095,1048,4585846,9090,39703826,4139,18152228,4951,21551598
2025/06/17,臺股期貨,投信,28403,124038833,27879,122812018,524,1226815,51048,222486322,13734,59877095,37314,162609227
2025/06/17,臺股期貨,外資及陸資,82308,363243693,82693,363825602,-385,-581909,29056,127357821,70457,307300568,-41401,-179942747
2025/06/18,臺股期貨,自營商,12186,53747916,13359,58990259,-1173,-5242343,8189,35880265,2889,12642757,5300,23237508
2025/06/18,臺股期貨,投信,1723,7578180,713,3134375,1010,4443805,52201,228964026,13877,60867297,38324,168096729
2025/06/18,臺股期貨,外資及陸資,54819,241392132,55862,246157771,-1043,-4765639,21552,94498343,66602,292021031,-45050,-197522688
2025/06/19,臺股期貨,自營商,5430,23637492,4843,21074297,587,2563195,9059,39285583,3183,13785387,5876,25500196
2025/06/19,臺股期貨,投信,1303,5672840,2033,8824150,-730,-3151310,51361,222937557,13767,59757040,37594,163180517
2025/06/19,臺股期貨,外資及陸資,46549,202817745,46772,203822253,-223,-1004508,18676,81034192,64062,277966781,-45386,-196932589
2025/06/20,臺股期貨,自營商,5994,25875863,5783,24958403,211,917460,9464,40947217,3376,14580996,6088,26366221
2025/06/20,臺股期貨,投信,474,2051987,616,2664415,-142,-612428,51439,222730870,13987,60563710,37452,162167160
2025/06/20,臺股期貨,外資及陸資,43345,187218145,42330,182799892,1015,4418253,19103,82686654,63564,275136603,-44461,-192449949
2025/06/23,臺股期貨,自營商,8323,35620358,7384,31644536,939,3975822,10280,44113700,3287,14078322,6993,30035378
2025/06/23,臺股期貨,投信,1604,6884353,423,1814384,1181,5069969,52925,227281120,14292,61375565,38633,165905555
2025/06/23,臺股期貨,外資及陸資,67563,289975698,66854,286936836,709,3038861,20591,88397458,64388,276405151,-43797,-188007693
2025/06/24,臺股期貨,自營商,7792,33915079,9294,40482898,-1502,-6567819,9066,39778622,3612,15829916,5454,23948706
2025/06/24,臺股期貨,投信,1729,7586887,228,999535,1501,6587351,53877,236617009,13743,60356507,40134,176260502
2025/06/24,臺股期貨,外資及陸資,60031,260649008,59823,259873631,208,775377,22222,97564175,65715,288497459,-43493,-190933284
2025/06/25,臺股期貨,自營商,7754,34204237,7484,33035272,270,1168965,9530,42197178,3813,16864389,5717,25332789
2025/06/25,臺股期貨,投信,1733,7678332,22,97516,1711,7580816,55278,245025263,13433,59543116,41845,185482147
2025/06/25,臺股期貨,外資及陸資,39978,176334472,42346,186782987,-2368,-10448515,22530,99830364,68346,302823145,-45816,-202992781
2025/06/26,臺股期貨,自營商,7190,31846486,5692,25230439,1498,6616047,10874,48028065,3659,16145353,7215,31882712
2025/06/26,臺股期貨,投信,755,3339634,628,2779107,127,560527,55757,246613211,13785,60971055,41972,185642156
2025/06/26,臺股期貨,外資及陸資,41658,184693246,44526,197369567,-2868,-12676320,23956,105918878,72744,321580660,-48788,-215661782
2025/06/27,臺股期貨,自營商,8939,39452755,6875,30360223,2064,9092532,12922,57081548,3623,15986916,9299,41094632
2025/06/27,臺股期貨,投信,2296,10153082,220,973291,2076,9179791,57968,256473619,13920,61587648,44048,194885971
2025/06/27,臺股期貨,外資及陸資,43693,193004202,47648,210469414,-3955,-17465212,22618,100027700,75299,332946901,-52681,-232919201
2025/06/30,臺股期貨,自營商,6505,28775400,7131,31559123,-626,-2783723,12338,54532672,3618,15978129,8720,38554543
2025/06/30,臺股期貨,投信,1385,6130005,72,318734,1313,5811270,59274,262512691,13913,61617894,45361,200894797
2025/06/30,臺股期貨,外資及陸資,42172,186684362,41559,183952809,613,2731553,23601,104480242,75602,334603495,-52001,-230123253
2025/07/01,臺股期貨,自營商,10183,45530296,12080,54076552,-1897,-8546256,10814,48219228,3999,17837479,6815,30381749
2025/07/01,臺股期貨,投信,1583,7086389,96,429065,1487,6657324,60622,271004589,13774,61575290,46848,209429299
2025/07/01,臺股期貨,外資及陸資,55057,246044324,55461,247850037,-404,-1805714,25313,113115842,77830,347686059,-52517,-234570217
2025/07/02,臺股期貨,自營商,6500,29004779,5840,26061858,660,2942921,11348,50701779,3886,17365246,7462,33336533
2025/07/02,臺股期貨,投信,1152,5156931,346,1546896,806,3610036,61428,275111441,13774,61688236,47654,213423205
2025/07/02,臺股期貨,外資及陸資,38458,171636407,40876,182442460,-2418,-10806053,21867,97888606,76813,343764228,-54946,-245875622
2025/07/03,臺股期貨,自營商,5507,24878803,7126,32218093,-1619,-7339290,10912,49372394,5077,22989546,5835,26382848
2025/07/03,臺股期貨,投信,1417,6426302,34,154214,1383,6272088,62494,283472784,13457,61040952,49037,222431832
2025/07/03,臺股期貨,外資及陸資,43868,197923596,41453,187036861,2415,10886736,22377,101455145,73534,333289894,-51157,-231834749
2025/07/04,臺股期貨,自營商,6737,30432025,5115,23110931,1622,7321095,11492,51442071,4060,18170248,7432,33271823
2025/07/04,臺股期貨,投信,231,1036899,757,3397126,-526,-2360227,62185,279036532,13674,61357973,48511,217678559
2025/07/04,臺股期貨,外資及陸資,37772,170937078,41661,188531111,-3889,-17594033,20056,89947045,75267,337464721,-55211,-247517676
2025/07/07,臺股期貨,自營商,5949,26577072,6211,27739184,-262,-1162112,11178,49795713,4028,17933828,7150,31861885
2025/07/07,臺股期貨,投信,361,1611506,955,4263473,-594,-2651967,61619,275165547,13702,61187651,47917,213977896
2025/07/07,臺股期貨,外資及陸資,41457,185347230,42965,192091417,-1508,-6744187,18162,81055699,74950,334434752,-56788,-253379053
2025/07/08,臺股期貨,自營商,7880,35050776,7221,32136980,659,2913795,11338,50340160,3550,15757072,7788,34583088
2025/07/08,臺股期貨,投信,2272,10115993,950,4228194,1322,5887799,63182,281260647,13943,62068659,49239,219191988
2025/07/08,臺股期貨,外資及陸資,50348,224367627,51041,227403484,-693,-3035857,18043,80264848,75573,336107370,-57530,-255842522
2025/07/09,臺股期貨,自營商,6155,27454535,6914,30860332,-759,-3405797,10906,48800676,3990,17852657,6916,30948019
2025/07/09,臺股期貨,投信,990,4432450,10,44811,980,4387639,63952,286933886,13733,61617224,50219,225316662
2025/07/09,臺股期貨,外資及陸資,39644,176846102,40044,178626309,-400,-1780206,16670,74738129,75381,337900392,-58711,-263162263
2025/07/10,臺股期貨,自營商,7117,32009307,8099,36470223,-982,-4460916,10478,47208126,4576,20625315,5902,26582811
2025/07/10,臺股期貨,投信,393,1772151,234,1056974,159,715177,63963,289191794,13585,61423219,50378,227768575
2025/07/10,臺股期貨,外資及陸資,47338,213109877,45303,203896284,2035,9213592,16897,76326592,73265,330870650,-56368,-254544058
2025/07/11,臺股期貨,自營商,7943,35925585,8177,37018301,-234,-1092716,10507,47639824,4874,22124395,5633,25515429
2025/07/11,臺股期貨,投信,5271,23829395,3676,16699238,1595,7130157,65376,297542108,13403,61029220,51973,236512888
2025/07/11,臺股期貨,外資及陸資,48480,219494103,49656,224697305,-1176,-5203202,16583,75349210,74075,336646144,-57492,-261296934
2025/07/14,臺股期貨,自營商,10699,48213133,9635,43420700,1064,4792433,11210,50341388,4504,20228523,6706,30112865
2025/07/14,臺股期貨,投信,34777,156003162,35439,159715700,-662,-3712538,64969,291948127,13658,61385407,51311,230562720
2025/07/14,臺股期貨,外資及陸資,82083,370402530,84264,379505118,-2181,-9102588,15888,71309821,75761,340143065,-59873,-268833244
2025/07/15,臺股期貨,自營商,12506,56688978,13447,60996277,-941,-4307299,10213,46371046,4478,20337022,5735,26034024
2025/07/15,臺股期貨,投信,37460,169798442,37298,169772207,162,26235,64883,294220383,13410,60806223,51473,233414160
2025/07/15,臺股期貨,外資及陸資,86440,392189738,82102,371966753,4338,20222985,20444,92852584,75796,343783424,-55352,-250930840
2025/07/16,臺股期貨,自營商,10378,47584808,12963,59488175,-2585,-11903367,7231,33126535,3440,15744420,3791,17382115
2025/07/16,臺股期貨,投信,2930,13440921,2539,11687302,391,1753619,64811,297054737,12947,59341280,51864,237713457
2025/07/16,臺股期貨,外資及陸資,53709,246128431,51413,235553004,2296,10575427,16792,76943740,70188,321633501,-53396,-244689761
2025/07/17,臺股期貨,自營商,6469,29723378,6602,30341761,-133,-618383,7292,33722777,3673,16971662,3619,16751115
2025/07/17,臺股期貨,投信,835,3863214,2280,10531808,-1445,-6668594,62923,291169890,12504,57861010,50419,233308880
2025/07/17,臺股期貨,外資及陸資,49039,225204027,47934,220056768,1105,5147259,18670,86373632,70887,327957746,-52217,-241584114
2025/07/18,臺股期貨,自營商,7478,34846110,7585,35351583,-107,-505473,7088,32953443,3591,16679908,3497,16273535
2025/07/18,臺股期貨,投信,350,1629436,5214,24271220,-4864,-22641784,57751,268657652,12196,56735792,45555,211921860
2025/07/18,臺股期貨,外資及陸資,46747,217928572,42494,198127510,4253,19801061,19259,89573404,67269,312873138,-48010,-223299734
